ID,Name,Age,Center,Forward,Guard,A-10,A-Sun,AAC,ACC,AEC,Big 12,Big East,Big Sky,Big South,Big Ten,Big West,CAA,CUSA,Horizon,Ivy,MAAC,MAC,MEAC,MVC,MWC,OVC,Pac-10,Pac-12,Patriot,SEC,Southern,Southland,Summit,Sun Belt,WAC,WCC,Height,Weight,Season,G,GS,MP,FG,FGA,2P,2PA,3P,3PA,FT,FTA,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,SOS,PER,TS%,eFG%,3PAr,FTr,PProd,ORB%,DRB%,TRB%,AST%,STL%,BLK%,TOV%,USG%,OWS,DWS,WS,WS/40,DraftCategory,DraftPick
wesley-johnson-1,Wesley Johnson,22,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,95,2016,28,8,10.7,0.6,1.0,0.6,1.0,0.0,0.0,0.8,1.3,0.8,1.1,1.9,0.2,0.3,0.3,0.4,1.8,1.9,-2.59,10.3,0.605,0.5710000000000001,0.0,1.25,61.0,8.1,12.0,9.9,2.8,1.5,2.7,18.3,9.1,0.4,0.3,0.7,0.091,0,4
dominique-johnson-1,Dominique Johnson,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,178,72,2011,33,7,26.6,3.2,7.0,1.7,3.5,1.5,3.5,2.4,2.8,0.3,1.7,2.0,3.2,0.8,0.0,2.1,1.7,10.2,-5.07,17.0,0.612,0.5579999999999999,0.504,0.392,344.0,1.5,6.9,4.4,23.6,1.9,0.0,20.0,20.0,2.1,0.7,2.8,0.128,4,80
kyrie-irving-1,Kyrie Irving,19,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,81,2011,11,8,27.5,5.0,9.5,3.4,5.9,1.6,3.5,5.8,6.5,0.5,2.8,3.4,4.3,1.5,0.5,2.5,2.1,17.5,8.32,32.5,0.6970000000000001,0.615,0.375,0.6829999999999999,189.0,2.3,10.6,6.7,29.8,3.0,1.8,16.4,26.4,1.8,0.6,2.4,0.32,0,1
derrick-williams-2,Derrick Williams,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,203,106,2011,38,38,30.0,5.9,10.0,4.8,8.1,1.1,1.9,6.5,8.7,2.8,5.5,8.3,1.1,1.0,0.7,2.6,2.8,19.5,7.99,32.8,0.69,0.65,0.195,0.871,675.0,11.8,21.9,17.0,8.7,1.9,2.3,15.7,28.9,6.0,1.9,7.9,0.27899999999999997,0,2
brandon-knight-1,Brandon Knight,19,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,190,83,2011,38,38,35.9,5.7,13.5,3.4,7.4,2.3,6.1,3.6,4.5,0.7,3.4,4.0,4.2,0.7,0.2,3.2,2.2,17.3,8.91,19.3,0.5529999999999999,0.508,0.45,0.33299999999999996,652.0,2.2,10.2,6.3,23.4,1.1,0.6,16.8,27.0,3.6,1.8,5.3,0.157,0,8
kemba-walker-1,Kemba Walker,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,185,78,2011,41,41,37.6,7.7,18.0,5.9,12.5,1.8,5.5,6.3,7.7,1.3,4.1,5.4,4.5,1.9,0.2,2.3,1.4,23.5,10.44,29.9,0.5429999999999999,0.478,0.307,0.426,930.0,3.9,11.5,7.9,28.0,3.1,0.5,9.5,32.4,7.3,2.4,9.7,0.251,0,9
jimmer-fredette-1,Jimmer Fredette,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,188,88,2011,37,37,35.8,9.4,20.7,6.0,12.2,3.4,8.5,6.8,7.6,0.6,2.8,3.4,4.3,1.3,0.0,3.5,1.3,28.9,5.76,30.9,0.594,0.5329999999999999,0.409,0.369,986.0,2.0,8.3,5.2,28.8,2.1,0.1,12.7,37.8,6.6,1.9,8.5,0.256,0,10
klay-thompson-1,Klay Thompson,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,198,90,2011,34,33,34.7,7.1,16.2,4.2,9.0,2.9,7.2,4.6,5.4,0.7,4.5,5.2,3.7,1.6,0.9,3.4,2.9,21.6,6.81,26.1,0.574,0.525,0.446,0.336,694.0,2.6,14.0,8.6,25.0,2.8,3.1,15.3,32.8,3.7,2.2,5.8,0.198,0,11
alec-burks-1,Alec Burks,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,88,2011,38,37,31.4,6.6,14.1,5.9,11.6,0.7,2.5,6.6,7.9,2.4,4.1,6.5,2.9,1.1,0.3,2.6,2.3,20.5,5.61,29.4,0.574,0.495,0.179,0.564,771.0,9.2,14.8,12.1,19.6,2.0,1.0,12.7,32.3,5.6,1.0,6.6,0.221,0,12
markieff-morris-1,Markieff Morris,21,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,111,2011,38,34,24.4,5.1,8.7,4.5,7.2,0.7,1.6,2.7,4.0,2.7,5.6,8.3,1.4,0.8,1.1,2.1,2.8,13.6,7.62,29.1,0.642,0.627,0.17800000000000002,0.462,485.0,13.9,24.7,19.7,11.0,1.9,4.9,16.2,25.5,3.6,2.4,6.0,0.257,0,13
marcus-morris-1,Marcus Morris,21,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,106,2011,38,35,28.3,6.3,11.1,5.6,9.1,0.7,2.0,3.9,5.7,2.6,5.0,7.6,1.6,0.8,0.6,1.8,2.6,17.2,7.62,29.3,0.625,0.601,0.18100000000000002,0.511,600.0,11.5,19.0,15.5,11.4,1.7,2.4,11.4,26.9,4.9,2.3,7.2,0.26899999999999996,0,14
kawhi-leonard-1,Kawhi Leonard,19,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,201,102,2011,36,36,32.6,5.9,13.2,5.2,10.8,0.7,2.4,3.1,4.0,3.1,7.5,10.6,2.5,1.4,0.6,2.1,2.5,15.5,6.36,26.5,0.512,0.47100000000000003,0.18100000000000002,0.305,567.0,11.4,26.2,19.0,16.0,2.7,1.9,12.3,27.6,3.6,3.2,6.8,0.231,0,15
nikola-vucevic-1,Nikola Vucevic,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,208,99,2011,34,34,34.9,6.3,12.5,5.5,10.1,0.9,2.4,3.6,4.8,2.9,7.4,10.3,1.6,0.5,1.4,1.7,2.8,17.1,7.97,27.1,0.578,0.539,0.195,0.38299999999999995,558.0,9.8,25.6,17.7,11.0,0.9,4.4,10.3,25.5,4.2,2.4,6.6,0.221,1,16
iman-shumpert-1,Iman Shumpert,20,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,96,2011,31,31,32.0,5.7,14.1,4.4,9.2,1.4,4.9,4.5,5.6,1.7,4.2,5.9,3.5,2.7,0.2,2.3,2.8,17.3,5.68,25.4,0.517,0.45399999999999996,0.34600000000000003,0.401,528.0,5.7,16.4,10.6,25.7,5.0,0.7,12.2,29.1,2.8,2.1,4.9,0.196,1,17
chris-singleton-1,Chris Singleton,21,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,99,2011,28,25,29.1,4.4,10.2,3.2,6.8,1.3,3.4,3.0,4.5,2.1,4.8,6.8,1.2,2.0,1.5,2.2,3.2,13.1,6.45,21.9,0.531,0.495,0.332,0.441,344.0,8.2,17.0,12.8,8.9,3.9,5.9,15.0,24.5,1.5,2.4,3.9,0.191,1,18
tobias-harris-1,Tobias Harris,18,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,203,102,2011,34,33,29.2,5.4,11.8,4.8,9.6,0.7,2.2,3.8,5.0,2.0,5.3,7.3,1.3,0.7,0.9,1.8,2.1,15.3,8.73,23.8,0.54,0.489,0.18899999999999997,0.423,476.0,7.5,20.6,14.0,10.4,1.4,3.4,11.4,27.2,2.9,1.5,4.4,0.177,1,19
nolan-smith-1,Nolan Smith,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,83,2011,37,37,34.0,7.0,15.4,5.5,10.9,1.5,4.4,5.1,6.2,1.2,3.3,4.5,5.1,1.2,0.1,3.2,1.9,20.6,8.32,25.7,0.564,0.508,0.287,0.405,779.0,4.1,10.1,7.2,30.3,2.0,0.2,14.8,30.7,5.1,2.3,7.4,0.23399999999999999,1,21
kenneth-faried-1,Kenneth Faried,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,203,103,2011,35,34,34.7,6.7,10.7,6.7,10.7,0.0,0.0,4.0,6.9,5.7,8.8,14.5,1.1,1.9,2.3,2.6,3.1,17.3,-3.13,34.7,0.619,0.623,0.0,0.644,588.0,20.0,31.4,25.6,7.4,3.4,8.8,15.8,24.5,4.7,3.6,8.3,0.272,1,22
reggie-jackson-1,Reggie Jackson,21,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,94,2011,34,32,34.1,6.4,12.8,4.4,7.8,2.1,5.0,3.2,4.0,1.0,3.3,4.3,4.5,1.1,0.5,2.4,1.7,18.2,7.31,26.9,0.618,0.585,0.389,0.315,609.0,3.9,11.3,7.8,29.7,1.9,1.7,13.9,27.2,5.0,0.6,5.6,0.193,1,24
marshon-brooks-1,MarShon Brooks,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,90,2011,32,31,36.5,8.6,17.8,6.5,11.7,2.1,6.2,5.3,6.8,2.3,4.8,7.0,2.5,1.5,1.2,3.1,2.5,24.6,6.44,28.8,0.584,0.542,0.345,0.384,720.0,6.3,14.2,10.2,16.0,2.3,3.0,12.7,30.6,4.8,1.2,5.9,0.203,1,25
jordan-hamilton-2,Jordan Hamilton,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,99,2011,36,36,32.2,6.8,15.3,4.3,8.8,2.5,6.5,2.6,3.4,2.0,5.7,7.7,2.1,0.9,0.6,2.1,1.8,18.6,7.96,25.6,0.55,0.522,0.424,0.221,612.0,7.0,18.5,12.9,14.6,1.6,1.8,11.2,29.1,4.0,2.7,6.7,0.231,1,26
jajuan-johnson-1,JaJuan Johnson,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,100,2011,34,33,35.4,7.6,15.3,7.1,13.8,0.4,1.5,5.0,6.1,2.4,6.1,8.6,1.0,0.9,2.3,1.6,1.6,20.5,8.69,28.8,0.564,0.509,0.098,0.402,617.0,7.9,20.2,14.1,6.4,1.5,6.7,8.3,29.1,4.3,2.9,7.2,0.23800000000000002,1,27
norris-cole-1,Norris Cole,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,77,2011,36,36,35.7,7.0,15.9,5.6,11.8,1.4,4.1,6.3,7.4,0.8,5.1,5.8,5.3,2.2,0.1,2.7,2.4,21.7,1.74,30.0,0.5579999999999999,0.483,0.26,0.465,788.0,2.5,16.5,9.5,37.0,3.7,0.3,12.2,32.1,5.6,2.7,8.3,0.258,1,28
cory-joseph-1,Cory Joseph,19,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,83,2011,36,36,32.4,3.8,8.9,2.3,5.4,1.4,3.5,1.4,2.0,0.6,2.9,3.6,3.0,1.0,0.3,1.5,1.8,10.4,7.96,15.1,0.526,0.503,0.391,0.22699999999999998,372.0,2.2,9.5,6.0,17.3,1.9,0.9,13.1,17.3,2.2,2.2,4.4,0.152,1,29
jimmy-butler-1,Jimmy Butler,21,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,99,2011,37,35,34.6,5.1,10.3,4.5,8.8,0.5,1.6,5.1,6.5,2.4,3.6,6.1,2.3,1.4,0.4,1.5,1.3,15.7,8.51,24.0,0.5870000000000001,0.516,0.152,0.628,569.0,8.2,12.0,10.1,13.2,2.4,1.1,9.8,21.3,4.8,1.5,6.3,0.198,1,30
justin-harper-1,Justin Harper,21,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,102,2011,37,37,31.8,6.6,12.4,4.5,7.8,2.1,4.6,2.5,3.2,1.7,5.2,6.9,1.2,0.6,1.2,1.5,2.2,17.9,2.79,29.0,0.642,0.618,0.375,0.257,561.0,6.5,18.6,12.8,8.9,1.2,4.0,9.8,26.8,4.8,2.3,7.1,0.24,2,32
kyle-singler-1,Kyle Singler,23,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203,104,2011,37,37,34.8,5.9,13.8,4.2,8.5,1.7,5.2,3.4,4.2,2.4,4.5,6.8,1.6,0.9,0.3,1.9,2.6,16.9,8.32,20.0,0.536,0.491,0.379,0.305,598.0,8.0,13.3,10.8,8.8,1.5,0.8,10.7,24.7,3.7,2.5,6.1,0.191,2,33
shelvin-mack-1,Shelvin Mack,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,97,2011,38,37,32.1,5.3,13.0,3.0,6.5,2.3,6.5,3.2,4.1,0.7,3.8,4.5,3.4,0.8,0.1,2.4,1.7,16.0,5.02,21.0,0.537,0.496,0.499,0.316,593.0,2.6,14.4,8.4,24.9,1.5,0.3,14.1,28.6,3.3,1.6,5.0,0.163,2,34
tyler-honeycutt-1,Tyler Honeycutt,20,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,206,81,2011,33,33,35.0,4.4,10.8,2.7,6.2,1.7,4.6,2.4,3.2,1.5,5.7,7.2,2.8,0.9,2.0,3.0,1.6,12.8,7.93,17.4,0.519,0.483,0.428,0.299,415.0,5.3,17.8,11.9,16.8,1.5,5.5,19.8,22.3,1.2,2.1,3.3,0.115,2,35
jordan-williams-1,Jordan Williams,20,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,117,2011,33,33,32.5,6.5,12.0,6.5,12.0,0.0,0.0,4.0,6.9,3.7,8.1,11.8,0.6,0.7,1.4,1.6,2.4,16.9,5.76,25.2,0.552,0.5379999999999999,0.0,0.5760000000000001,512.0,12.6,26.0,19.5,3.9,1.2,4.1,9.5,24.5,3.1,2.6,5.7,0.21100000000000002,2,36
trey-thompkins-1,Trey Thompkins,21,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,208,111,2011,30,29,31.2,6.5,13.4,5.7,11.0,0.8,2.5,2.7,4.0,1.9,5.8,7.6,1.4,1.1,1.7,2.5,2.2,16.4,6.13,24.2,0.536,0.51,0.184,0.295,433.0,7.3,20.4,14.2,11.1,2.2,5.7,14.2,29.9,1.9,2.0,3.8,0.16399999999999998,2,37
chandler-parsons-1,Chandler Parsons,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206,97,2011,36,35,34.1,4.3,9.0,3.1,5.7,1.2,3.3,1.5,2.7,2.1,5.7,7.8,3.8,0.9,0.4,2.3,1.9,11.3,7.57,19.7,0.551,0.546,0.36200000000000004,0.3,440.0,7.3,19.3,13.4,21.6,1.7,1.3,18.0,19.2,2.7,2.2,5.0,0.162,2,38
jon-leuer-1,Jon Leuer,22,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,208,103,2011,34,34,33.5,6.7,14.2,5.1,9.9,1.6,4.3,3.3,3.9,1.7,5.6,7.2,1.6,0.5,0.9,1.6,2.2,18.3,9.42,28.7,0.568,0.526,0.302,0.27699999999999997,558.0,6.3,22.6,14.1,12.8,1.0,3.1,9.0,31.1,4.6,1.7,6.3,0.221,2,40
darius-morris-1,Darius Morris,20,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,86,2011,35,34,34.8,5.7,11.7,5.3,9.9,0.5,1.8,3.1,4.3,0.9,3.1,4.0,6.7,1.0,0.0,2.9,2.1,15.0,10.68,22.7,0.545,0.509,0.156,0.36700000000000005,609.0,3.2,10.8,7.0,44.2,1.9,0.1,17.6,27.3,3.8,1.5,5.3,0.17300000000000001,2,41
malcolm-lee-1,Malcolm Lee,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,196,81,2011,33,33,33.1,4.3,9.8,3.1,5.8,1.2,4.0,3.4,4.4,0.7,2.4,3.1,2.0,0.7,0.2,1.7,2.4,13.1,7.93,15.3,0.5529999999999999,0.49700000000000005,0.409,0.446,398.0,2.6,7.8,5.3,12.9,1.2,0.6,12.5,20.8,2.4,1.1,3.6,0.131,2,43
charles-jenkins-1,Charles Jenkins,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,99,2011,33,33,37.3,7.5,14.6,5.5,9.8,2.0,4.8,5.5,6.7,0.5,2.8,3.4,4.8,1.7,0.7,2.2,2.0,22.6,0.13,31.4,0.635,0.585,0.326,0.45899999999999996,706.0,1.8,8.8,5.3,31.5,2.9,1.9,11.1,28.7,6.4,0.9,7.3,0.23600000000000002,2,44
josh-harrellson-1,Josh Harrellson,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,208,124,2011,38,38,28.5,3.3,5.5,3.3,5.2,0.1,0.3,0.9,1.5,3.7,5.0,8.7,0.8,0.9,1.5,0.7,2.4,7.6,8.91,22.3,0.616,0.615,0.048,0.26899999999999996,324.0,15.2,18.9,17.1,5.1,2.0,5.2,10.7,12.5,3.2,2.3,5.5,0.204,2,45
andrew-goudelock-1,Andrew Goudelock,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,188,90,2011,37,37,35.2,8.6,18.9,5.1,10.2,3.5,8.7,3.0,3.6,0.7,3.2,3.9,4.2,0.9,0.2,3.2,1.8,23.7,-1.05,26.7,0.575,0.5489999999999999,0.461,0.192,830.0,2.3,9.9,6.3,26.4,1.5,0.5,13.5,34.5,5.3,1.2,6.5,0.19899999999999998,3,46
travis-leslie-1,Travis Leslie,21,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,193,92,2011,33,33,32.2,5.4,10.9,5.0,9.6,0.4,1.3,3.3,4.1,3.2,4.0,7.2,2.9,1.2,0.6,2.2,1.9,14.4,6.13,24.9,0.561,0.51,0.11900000000000001,0.37799999999999995,486.0,12.2,13.6,12.9,20.6,2.3,2.0,14.3,24.4,3.4,1.7,5.2,0.195,3,47
keith-benson-1,Keith Benson,22,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,211,104,2011,35,35,32.4,6.6,12.1,6.3,11.4,0.3,0.7,4.5,7.0,2.7,7.5,10.1,1.1,0.8,3.6,1.9,3.1,17.9,0.1,28.8,0.584,0.5579999999999999,0.055,0.578,579.0,9.5,24.1,17.2,6.2,1.4,9.8,10.9,24.9,4.0,1.7,5.7,0.20199999999999999,3,48
josh-selby-1,Josh Selby,20,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,188,83,2011,26,11,20.4,2.8,7.4,1.5,3.8,1.3,3.6,1.1,1.4,0.4,1.8,2.2,2.2,0.8,0.0,2.0,1.7,7.9,7.62,11.9,0.489,0.461,0.48700000000000004,0.192,205.0,2.4,9.7,6.3,17.8,2.3,0.2,20.1,24.4,0.4,0.9,1.3,0.098,3,49
lavoy-allen-1,Lavoy Allen,22,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,206,102,2011,33,33,33.9,4.7,9.7,4.5,9.2,0.2,0.5,2.1,3.0,2.7,5.9,8.6,2.3,0.7,1.8,1.6,2.3,11.6,4.23,20.3,0.519,0.488,0.053,0.308,397.0,9.3,20.2,14.8,13.6,1.3,5.4,12.8,19.8,2.2,2.4,4.6,0.163,3,50
jon-diebler-1,Jon Diebler,23,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,198,92,2011,37,36,35.7,3.9,7.7,0.8,1.6,3.1,6.1,1.7,2.1,0.4,2.3,2.6,2.4,1.0,0.1,0.9,1.0,12.6,8.38,19.6,0.723,0.706,0.794,0.276,408.0,1.3,7.9,4.6,11.6,1.7,0.4,9.8,14.4,4.7,2.1,6.8,0.207,3,51
vernon-macklin-1,Vernon Macklin,24,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206,111,2011,37,35,24.5,5.2,8.7,5.2,8.7,0.0,0.0,1.2,2.8,2.2,3.2,5.4,0.8,0.4,0.7,1.7,2.5,11.6,7.57,22.2,0.578,0.593,0.0,0.317,382.0,10.9,15.0,13.0,7.7,0.9,3.1,14.5,25.1,2.2,1.4,3.6,0.16,3,52
deandre-liggins-1,DeAndre Liggins,23,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,198,95,2011,38,28,31.6,2.9,6.9,2.0,4.5,0.9,2.4,1.8,2.8,0.6,3.4,4.0,2.5,1.2,0.7,1.4,2.5,8.6,8.91,14.5,0.523,0.49200000000000005,0.348,0.39799999999999996,338.0,2.2,11.8,7.2,14.2,2.3,2.3,14.9,15.8,1.8,2.1,3.9,0.129,3,53
isaiah-thomas-1,Isaiah Thomas,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,173,83,2011,35,35,31.9,5.4,12.1,3.7,7.1,1.7,4.9,4.3,6.0,0.7,2.8,3.5,6.1,1.3,0.1,3.0,2.1,16.8,7.74,22.9,0.563,0.517,0.408,0.498,625.0,2.5,9.5,6.0,32.7,2.3,0.2,16.6,26.2,4.0,1.5,5.5,0.19899999999999998,3,60
justin-holiday-1,Justin Holiday,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,198,81,2011,35,35,28.3,3.9,8.5,2.6,4.7,1.3,3.7,1.3,1.6,1.8,3.4,5.2,2.1,1.2,0.8,1.5,2.0,10.5,7.74,18.9,0.5660000000000001,0.544,0.441,0.192,365.0,7.0,13.0,10.0,12.4,2.3,2.7,13.8,17.7,2.4,1.6,4.0,0.163,4,80
julyan-stone-1,Julyan Stone,22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,201,90,2011,35,35,36.5,2.9,5.8,2.6,4.3,0.4,1.5,2.2,4.0,1.2,6.3,7.5,5.3,1.5,0.6,1.9,2.4,8.5,2.47,17.3,0.5539999999999999,0.542,0.252,0.688,374.0,3.9,18.9,11.8,26.6,2.4,1.9,19.5,13.7,2.3,3.0,5.3,0.165,4,80
malcolm-thomas-2,Malcolm Thomas,22,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,206,99,2011,37,37,30.4,4.3,8.0,4.2,7.6,0.1,0.3,2.8,4.4,2.9,5.2,8.1,2.3,0.5,2.0,2.1,2.3,11.4,6.36,23.9,0.5670000000000001,0.539,0.040999999999999995,0.5489999999999999,446.0,11.6,19.6,15.7,14.2,1.0,7.0,17.2,20.8,3.0,2.6,5.7,0.20199999999999999,4,80
dwight-buycks-1,Dwight Buycks,22,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,86,2011,36,29,28.1,3.3,7.1,2.2,4.4,1.1,2.6,1.3,1.8,0.7,2.4,3.1,3.4,1.1,0.1,2.3,1.5,8.8,8.51,14.2,0.557,0.537,0.374,0.26,329.0,2.9,9.7,6.3,22.1,2.2,0.2,22.7,18.1,1.3,1.0,2.3,0.091,4,80
john-holland-1,John Holland,22,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,196,92,2011,34,32,33.9,6.0,15.5,3.7,8.7,2.2,6.8,5.1,5.9,1.3,4.5,5.8,1.6,1.4,0.3,2.1,2.3,19.2,-3.85,24.5,0.527,0.45799999999999996,0.43700000000000006,0.38,598.0,4.4,14.6,9.6,13.1,2.6,1.1,10.5,32.4,3.6,1.7,5.3,0.185,4,80
malcolm-delaney-1,Malcolm Delaney,22,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,190,86,2011,34,34,38.2,5.5,13.0,3.0,7.0,2.5,6.1,5.3,6.3,0.8,2.7,3.5,4.0,1.6,0.2,3.0,2.6,18.7,6.29,21.9,0.585,0.515,0.465,0.48100000000000004,623.0,2.6,8.3,5.5,22.7,2.6,0.5,15.9,26.1,4.2,2.2,6.3,0.195,4,80
diante-garrett-1,Diante Garrett,22,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,193,86,2011,32,31,36.7,6.7,16.2,4.8,10.4,1.8,5.8,2.1,2.5,0.4,3.3,3.7,6.1,1.7,0.2,3.3,1.7,17.3,4.55,18.6,0.49700000000000005,0.47,0.35700000000000004,0.154,581.0,1.1,9.7,5.4,33.9,2.6,0.6,16.0,27.6,1.9,1.6,3.6,0.121,4,80
